run_accession	study_accession	library_name	library_strategy	run_alias	fastq_ftp	sample_alias	sample_title
SRR19064990	PRJNA834801	DC010	WGS	DC010_S56_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064990/SRR19064990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/090/SRR19064990/SRR19064990_2.fastq.gz	DC010	human gut metagenome
SRR19064387	PRJNA834801	DC137	WGS	DC137_S343_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064387/SRR19064387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064387/SRR19064387_2.fastq.gz	DC137	human gut metagenome
SRR19064994	PRJNA834801	DP611	WGS	DP611_UAB832_S25_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/094/SRR19064994/SRR19064994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/094/SRR19064994/SRR19064994_2.fastq.gz	DP611	human gut metagenome
SRR19064995	PRJNA834801	DP562	WGS	DP562_UAB832_S71_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/095/SRR19064995/SRR19064995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/095/SRR19064995/SRR19064995_2.fastq.gz	DP562	human gut metagenome
SRR19064389	PRJNA834801	DC139	WGS	DC139_S345_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064389/SRR19064389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064389/SRR19064389_2.fastq.gz	DC139	human gut metagenome
SRR19064996	PRJNA834801	DP610	WGS	DP610_UAB832_S24_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064996/SRR19064996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064996/SRR19064996_2.fastq.gz	DP610	human gut metagenome
SRR19064393	PRJNA834801	DC042	WGS	DC042_S194_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064393/SRR19064393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064393/SRR19064393_2.fastq.gz	DC042	human gut metagenome
SRR19064396	PRJNA834801	DP101	WGS	DP101_S100_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064396/SRR19064396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064396/SRR19064396_2.fastq.gz	DP101	human gut metagenome
SRR19064997	PRJNA834801	DP560	WGS	DP560_UAB832_S70_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064997/SRR19064997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064997/SRR19064997_2.fastq.gz	DP560	human gut metagenome
SRR19065002	PRJNA834801	DP552	WGS	DP552_UAB832_S65_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19065002/SRR19065002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19065002/SRR19065002_2.fastq.gz	DP552	human gut metagenome
SRR19065007	PRJNA834801	DP546	WGS	DP546_UAB832_S61_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/007/SRR19065007/SRR19065007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/007/SRR19065007/SRR19065007_2.fastq.gz	DP546	human gut metagenome
SRR19065008	PRJNA834801	DP545	WGS	DP545_UAB832_S60_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19065008/SRR19065008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19065008/SRR19065008_2.fastq.gz	DP545	human gut metagenome
SRR19065009	PRJNA834801	DP544	WGS	DP544_UAB832_S48_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19065009/SRR19065009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19065009/SRR19065009_2.fastq.gz	DP544	human gut metagenome
SRR19064397	PRJNA834801	DP107	WGS	DP107_S106_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064397/SRR19064397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064397/SRR19064397_2.fastq.gz	DP107	human gut metagenome
SRR19065014	PRJNA834801	DP541	WGS	DP541_UAB832_S46_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19065014/SRR19065014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19065014/SRR19065014_2.fastq.gz	DP541	human gut metagenome
SRR19064404	PRJNA834801	DP091	WGS	DP091_S90_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064404/SRR19064404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064404/SRR19064404_2.fastq.gz	DP091	human gut metagenome
SRR19065015	PRJNA834801	DP537	WGS	DP537_UAB832_S42_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19065015/SRR19065015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19065015/SRR19065015_2.fastq.gz	DP537	human gut metagenome
SRR19064408	PRJNA834801	DP087	WGS	DP087_S86_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19064408/SRR19064408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19064408/SRR19064408_2.fastq.gz	DP087	human gut metagenome
SRR19065016	PRJNA834801	DC087	WGS	DC087_S295_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19065016/SRR19065016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19065016/SRR19065016_2.fastq.gz	DC087	human gut metagenome
SRR19064409	PRJNA834801	DP086	WGS	DP086_S85_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064409/SRR19064409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064409/SRR19064409_2.fastq.gz	DP086	human gut metagenome
SRR19065018	PRJNA834801	DP456	WGS	DP456_UAB832_S59_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19065018/SRR19065018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19065018/SRR19065018_2.fastq.gz	DP456	human gut metagenome
SRR19065025	PRJNA834801	DP450	WGS	DP450_UAB832_S53_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19065025/SRR19065025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19065025/SRR19065025_2.fastq.gz	DP450	human gut metagenome
SRR19065026	PRJNA834801	DP449	WGS	DP449_UAB832_S52_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19065026/SRR19065026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19065026/SRR19065026_2.fastq.gz	DP449	human gut metagenome
SRR19064410	PRJNA834801	DP084	WGS	DP084_S83_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064410/SRR19064410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064410/SRR19064410_2.fastq.gz	DP084	human gut metagenome
SRR19065028	PRJNA834801	DP447	WGS	DP447_UAB832_S50_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19065028/SRR19065028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19065028/SRR19065028_2.fastq.gz	DP447	human gut metagenome
SRR19065030	PRJNA834801	DP445	WGS	DP445_UAB832_S48_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19065030/SRR19065030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19065030/SRR19065030_2.fastq.gz	DP445	human gut metagenome
SRR19064411	PRJNA834801	DP083	WGS	DP083_S82_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064411/SRR19064411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064411/SRR19064411_2.fastq.gz	DP083	human gut metagenome
SRR19065036	PRJNA834801	DP439	WGS	DP439_UAB832_S33_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19065036/SRR19065036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19065036/SRR19065036_2.fastq.gz	DP439	human gut metagenome
SRR19065039	PRJNA834801	DP359	WGS	DP359_UAB832_S48_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19065039/SRR19065039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19065039/SRR19065039_2.fastq.gz	DP359	human gut metagenome
SRR19065040	PRJNA834801	DP357	WGS	DP357_UAB832V2_S95_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19065040/SRR19065040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19065040/SRR19065040_2.fastq.gz	DP357	human gut metagenome
SRR19064420	PRJNA834801	DP053	WGS	DP053_S53_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/020/SRR19064420/SRR19064420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/020/SRR19064420/SRR19064420_2.fastq.gz	DP053	human gut metagenome
SRR19064421	PRJNA834801	DP052	WGS	DP052_S52_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064421/SRR19064421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/021/SRR19064421/SRR19064421_2.fastq.gz	DP052	human gut metagenome
SRR19064424	PRJNA834801	DP048	WGS	DP048_S48_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064424/SRR19064424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064424/SRR19064424_2.fastq.gz	DP048	human gut metagenome
SRR19064426	PRJNA834801	DP046	WGS	DP046_S46_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064426/SRR19064426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064426/SRR19064426_2.fastq.gz	DP046	human gut metagenome
SRR19064427	PRJNA834801	DP045	WGS	DP045_S45_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/027/SRR19064427/SRR19064427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/027/SRR19064427/SRR19064427_2.fastq.gz	DP045	human gut metagenome
SRR19064430	PRJNA834801	DP042	WGS	DP042_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064430/SRR19064430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/030/SRR19064430/SRR19064430_2.fastq.gz	DP042	human gut metagenome
SRR19064432	PRJNA834801	DP040	WGS	DP040_S40_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064432/SRR19064432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064432/SRR19064432_2.fastq.gz	DP040	human gut metagenome
SRR19064439	PRJNA834801	DC020	WGS	DC020_S104_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19064439/SRR19064439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19064439/SRR19064439_2.fastq.gz	DC020	human gut metagenome
SRR19064448	PRJNA834801	DC185	WGS	DC185_UAB832_S66_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064448/SRR19064448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064448/SRR19064448_2.fastq.gz	DC185	human gut metagenome
SRR19064451	PRJNA834801	DC181	WGS	DC181_UAB832_S63_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064451/SRR19064451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/051/SRR19064451/SRR19064451_2.fastq.gz	DC181	human gut metagenome
SRR19064459	PRJNA834801	DP603	WGS	DP603_UAB832_S19_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064459/SRR19064459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/059/SRR19064459/SRR19064459_2.fastq.gz	DP603	human gut metagenome
SRR19064461	PRJNA834801	DP602	WGS	DP602_UAB832_S18_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064461/SRR19064461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064461/SRR19064461_2.fastq.gz	DP602	human gut metagenome
SRR19064462	PRJNA834801	DP601	WGS	DP601_UAB832_S17_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/062/SRR19064462/SRR19064462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/062/SRR19064462/SRR19064462_2.fastq.gz	DP601	human gut metagenome
SRR19064466	PRJNA834801	DP596	WGS	DP596_UAB832_S13_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064466/SRR19064466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064466/SRR19064466_2.fastq.gz	DP596	human gut metagenome
SRR19064467	PRJNA834801	DP595	WGS	DP595_UAB832_S12_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064467/SRR19064467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064467/SRR19064467_2.fastq.gz	DP595	human gut metagenome
SRR19064470	PRJNA834801	DP591	WGS	DP591_UAB832_S9_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064470/SRR19064470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/070/SRR19064470/SRR19064470_2.fastq.gz	DP591	human gut metagenome
SRR19064471	PRJNA834801	DC095	WGS	DC095_S302_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064471/SRR19064471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064471/SRR19064471_2.fastq.gz	DC095	human gut metagenome
SRR19064472	PRJNA834801	DP590	WGS	DP590_UAB832_S8_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064472/SRR19064472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064472/SRR19064472_2.fastq.gz	DP590	human gut metagenome
SRR19064479	PRJNA834801	DP529	WGS	DP529_UAB832_S37_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064479/SRR19064479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064479/SRR19064479_2.fastq.gz	DP529	human gut metagenome
SRR19064480	PRJNA834801	DP528	WGS	DP528_UAB832_S36_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064480/SRR19064480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064480/SRR19064480_2.fastq.gz	DP528	human gut metagenome
SRR19064481	PRJNA834801	DP527	WGS	DP527_UAB832_S35_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064481/SRR19064481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064481/SRR19064481_2.fastq.gz	DP527	human gut metagenome
SRR19064485	PRJNA834801	DC085	WGS	DC085_S293_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064485/SRR19064485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064485/SRR19064485_2.fastq.gz	DC085	human gut metagenome
SRR19064487	PRJNA834801	DP518	WGS	DP518_UAB832_S31_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064487/SRR19064487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064487/SRR19064487_2.fastq.gz	DP518	human gut metagenome
SRR19064488	PRJNA834801	DP516	WGS	DP516_UAB832_S30_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064488/SRR19064488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064488/SRR19064488_2.fastq.gz	DP516	human gut metagenome
SRR19064489	PRJNA834801	DP515	WGS	DP515_UAB832_S29_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064489/SRR19064489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/089/SRR19064489/SRR19064489_2.fastq.gz	DP515	human gut metagenome
SRR19064495	PRJNA834801	DP438	WGS	DP438_UAB832_S32_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/095/SRR19064495/SRR19064495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/095/SRR19064495/SRR19064495_2.fastq.gz	DP438	human gut metagenome
SRR19064496	PRJNA834801	DP437	WGS	DP437_UAB832_S31_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064496/SRR19064496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064496/SRR19064496_2.fastq.gz	DP437	human gut metagenome
SRR19064502	PRJNA834801	DC076	WGS	DC076_S283_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064502/SRR19064502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064502/SRR19064502_2.fastq.gz	DC076	human gut metagenome
SRR19064504	PRJNA834801	DP427	WGS	DP427_UAB832_S24_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064504/SRR19064504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064504/SRR19064504_2.fastq.gz	DP427	human gut metagenome
SRR19064514	PRJNA834801	DP414	WGS	DP414_UAB832_S15_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064514/SRR19064514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064514/SRR19064514_2.fastq.gz	DP414	human gut metagenome
SRR19064515	PRJNA834801	DP339	WGS	DP339_UAB832_S22_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064515/SRR19064515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064515/SRR19064515_2.fastq.gz	DP339	human gut metagenome
SRR19064516	PRJNA834801	DP338	WGS	DP338_UAB832_S21_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064516/SRR19064516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064516/SRR19064516_2.fastq.gz	DP338	human gut metagenome
SRR19064517	PRJNA834801	DP337	WGS	DP337_UAB832_S20_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064517/SRR19064517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064517/SRR19064517_2.fastq.gz	DP337	human gut metagenome
SRR19064536	PRJNA834801	DP488	WGS	DP488_UAB832_S90_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064536/SRR19064536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064536/SRR19064536_2.fastq.gz	DP488	human gut metagenome
SRR19064538	PRJNA834801	DP412	WGS	DP412_UAB832_S13_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064538/SRR19064538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064538/SRR19064538_2.fastq.gz	DP412	human gut metagenome
SRR19064540	PRJNA834801	DP408	WGS	DP408_UAB832_S10_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064540/SRR19064540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/040/SRR19064540/SRR19064540_2.fastq.gz	DP408	human gut metagenome
SRR19064546	PRJNA834801	DC073	WGS	DC073_S281_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064546/SRR19064546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064546/SRR19064546_2.fastq.gz	DC073	human gut metagenome
SRR19064548	PRJNA834801	DP400	WGS	DP400_UAB832_S3_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064548/SRR19064548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064548/SRR19064548_2.fastq.gz	DP400	human gut metagenome
SRR19064549	PRJNA834801	DP399	WGS	DP399_UAB832_S2_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064549/SRR19064549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/049/SRR19064549/SRR19064549_2.fastq.gz	DP399	human gut metagenome
SRR19064550	PRJNA834801	DP398	WGS	DP398_UAB832_S1_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064550/SRR19064550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064550/SRR19064550_2.fastq.gz	DP398	human gut metagenome
SRR19064552	PRJNA834801	DP394	WGS	DP394_UAB832_S82_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/052/SRR19064552/SRR19064552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/052/SRR19064552/SRR19064552_2.fastq.gz	DP394	human gut metagenome
SRR19064561	PRJNA834801	DP309	WGS	DP309_S377_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064561/SRR19064561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064561/SRR19064561_2.fastq.gz	DP309	human gut metagenome
SRR19064567	PRJNA834801	DP304	WGS	DP304_S372_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064567/SRR19064567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/067/SRR19064567/SRR19064567_2.fastq.gz	DP304	human gut metagenome
SRR19064568	PRJNA834801	DP302	WGS	DP302_S352_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064568/SRR19064568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/068/SRR19064568/SRR19064568_2.fastq.gz	DP302	human gut metagenome
SRR19064574	PRJNA834801	DC065	WGS	DC065_S246_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064574/SRR19064574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/074/SRR19064574/SRR19064574_2.fastq.gz	DC065	human gut metagenome
SRR19064575	PRJNA834801	DP296	WGS	DP296_S339_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064575/SRR19064575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064575/SRR19064575_2.fastq.gz	DP296	human gut metagenome
SRR19064580	PRJNA834801	DP206	WGS	DP206_S204_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064580/SRR19064580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/080/SRR19064580/SRR19064580_2.fastq.gz	DP206	human gut metagenome
SRR19064581	PRJNA834801	DP204	WGS	DP204_S202_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064581/SRR19064581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/081/SRR19064581/SRR19064581_2.fastq.gz	DP204	human gut metagenome
SRR19064587	PRJNA834801	DP201	WGS	DP201_S199_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064587/SRR19064587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064587/SRR19064587_2.fastq.gz	DP201	human gut metagenome
SRR19064588	PRJNA834801	DC056	WGS	DC056_S226_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064588/SRR19064588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064588/SRR19064588_2.fastq.gz	DC056	human gut metagenome
SRR19064596	PRJNA834801	DP187	WGS	DP187_S185_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064596/SRR19064596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/096/SRR19064596/SRR19064596_2.fastq.gz	DP187	human gut metagenome
SRR19064600	PRJNA834801	DC048	WGS	DC048_S208_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064600/SRR19064600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064600/SRR19064600_2.fastq.gz	DC048	human gut metagenome
